time,flux
1072.9074882918069,273199.0
1072.9279212905385,273227.15625
1072.9483541893203,273186.71875
1072.968787288184,273196.875
1072.9892202871197,273318.3125
1073.00965318612,273187.5625
1073.0300862852018,273178.15625
1073.0505192843266,273207.15625
1073.0709521835452,273168.3125
1073.0913852828162,273177.125
1073.1118182821592,273161.59375
1073.1322513815685,273183.5
1073.1526842810708,273168.71875
1073.173117280632,273194.0
1073.1935503802451,273179.25
1073.2139832799512,273192.5625
1073.2344162797162,273180.375
1073.254849379533,273196.9375
1073.2752823794435,273148.34375
1073.2957153794414,273150.09375
1073.3161483794756,273168.3125
1073.3365813796045,273214.8125
1073.3570143797697,273191.03125
1073.3774473800297,273134.875
1073.397880380362,273160.96875
1073.41831338076,273168.15625
1073.4387463812382,273178.65625
1073.4591792817737,273206.9375
1073.4796123823908,273197.46875
1073.500045383058,273164.40625
1073.5204784838131,273173.34375
1073.5409113846326,273145.90625
1073.5613443855327,273144.1875
1073.5817774865063,273157.9375
1073.602210387544,273163.53125
1073.6226433886477,273172.4375
1073.6430764898396,273149.71875
1073.6635093910809,273126.78125
1073.683942392403,273155.8125
1073.7043754937986,273120.84375
1073.7248083952582,273131.375
1073.7452414967993,273139.8125
1073.765674498427,273150.625
1073.7861074001048,273108.8125
1073.8065405018497,273116.5
1073.826973503681,273113.9375
1073.8474065055923,273131.8125
1073.8678395075694,273114.78125
1073.8882725096046,273126.0
1073.9087056117205,273093.96875
1073.929138513915,273129.6875
1073.9495715161684,273133.03125
1073.9700046185026,273156.25
1073.990437620916,273109.71875
1074.0108705234015,273098.0
1074.031303625954,273132.875
1074.0517366285858,273108.09375
1074.0721695312895,273129.3125
1074.0926026340603,273121.03125
1074.1130355369096,273106.34375
1074.1334686398186,273114.5625
1074.1539016428069,273149.96875
1074.174334545889,273125.46875
1074.1947676490236,273119.15625
1074.215200652252,273113.21875
1074.2356335555378,273131.09375
1074.256066658898,273096.15625
1074.2764996623373,273083.4375
1074.296932565856,273098.65625
1074.317365669427,273133.21875
1074.337798673092,273101.03125
1074.358231776816,273109.96875
1074.3786646806402,273125.875
1074.3990976845162,273118.8125
1074.419530788473,273095.40625
1074.4399636925082,273140.46875
1074.4603966966097,273060.8125
1074.4808298007993,273113.34375
1074.501262805039,273101.1875
1074.5216957093726,273106.5625
1074.5421288137804,273125.6875
1074.5625618182676,273088.84375
1074.5829948228202,273094.875
1074.60342782746,273122.3125
1074.6238608321655,273118.6875
1074.6442939369372,273132.5
1074.6647268418092,273110.9375
1074.6851598467329,273099.625
1074.7055929517371,273108.15625
1074.7260258568276,273114.21875
1074.746458961985,273135.96875
1074.7668918672352,273081.78125
1074.7873248725446,273115.375
1074.807757977935,273126.0
1074.8281908834033,273076.3125
1074.848623888931,273074.90625
1074.8690569945393,273105.28125
1074.8894899002407,273095.9375
1074.9099229060157,273115.625
1074.930356011857,273049.90625
1074.9507889177912,273087.78125
1074.9712220237998,273057.34375
1074.9916550298583,273095.3125
1075.012087936011,273092.84375
1075.032521042238,273069.15625
1075.052954048544,273087.0
1075.0733870549448,273055.3125
1075.0938200614037,273067.21875
1075.1142530679426,273074.53125
1075.134686074547,273063.53125
1075.1551191812323,273096.78125
1075.1755520880106,273046.46875
1075.1959851948632,273075.28125
1075.2164182018023,273071.4375
1075.236851108806,273036.375
1075.257284215877,273039.03125
1075.2777172230271,273094.75
1075.298150130271,273060.21875
1075.318583237589,273076.125
1075.339016244994,273070.71875
1075.3594492524644,273091.3125
1075.3798822600002,273060.1875
1075.4003151676516,273034.25
1075.4207482753554,273044.34375
1075.441181283124,273028.78125
1075.4616141910085,273080.875
1075.4820472989304,273015.3125
1075.502480306961,273013.28125
1075.522913315057,273007.125
1075.543346323233,273036.5
1075.5637793314963,272990.65625
1075.5842124398405,273039.6875
1075.6046453482486,273030.1875
1075.6250783567448,273018.90625
1075.6455114653218,272986.375
1075.6659444739637,273083.0625
1075.6863773827208,273018.9375
1075.7272435004052,273004.53125
1075.7476764093954,273023.40625
1075.768109518438,272993.59375
1075.7885425275745,273080.34375
1075.8089755367837,273019.34375
1075.829408546073,273020.0625
1075.8498415554495,273009.34375
1075.870274664907,273008.0625
1075.8907075744355,273029.875
1075.9111405840522,272988.65625
1075.9315736937497,272982.9375
1075.952006603511,272989.09375
1075.972439613368,273011.625
1075.9928727233057,273030.75
1076.0133056333216,272979.4375
1076.0337387434192,272960.375
1076.054171653603,272964.53125
1076.0746046638596,272948.71875
1076.0950377741974,272971.5625
1076.1154706846137,272966.53125
1076.135903695118,272973.21875
1076.1563368057032,272925.46875
1076.1767697163668,272947.84375
1076.197202827112,272921.375
1076.2176358379438,272922.25
1076.2380688488483,272934.25
1076.2585018598402,272940.59375
1076.278934870912,272930.0
1076.299367882064,272934.25
1076.3198008933032,272943.96875
1076.3402339046224,272928.09375
1076.3606669160215,272884.0
1076.3811000275018,272904.5625
1076.401532939075,272903.34375
1076.4219660507151,272892.96875
1076.442399062449,272882.96875
1076.462831974255,272898.5625
1076.4832650861426,272886.75
1076.503698098124,272906.15625
1076.524131010192,272887.28125
1076.5445641223268,272875.15625
1076.5649971345556,272865.78125
1076.585430046871,272857.84375
1076.6058631592532,272895.09375
1076.626296171729,272873.8125
1076.6467292842865,272881.625
1076.6671621969217,272820.8125
1076.6875952096525,272849.125
1076.708028222463,272858.875
1076.728461235347,272865.40625
1076.748894248325,272847.1875
1076.7693272613906,272868.46875
1076.7897602745215,272836.84375
1076.810193387748,272843.125
1076.83062630106,272817.34375
1076.8510593144529,272803.09375
1076.8714924279338,272863.1875
1076.891925441494,272835.5625
1076.912358355141,272794.34375
1076.9327914688693,272830.375
1076.9532244826842,272837.78125
1076.9736573965783,272802.8125
1076.9940905105614,272820.75
1077.0145235246382,272786.96875
1077.0349566387813,272780.15625
1077.0553895530247,272767.71875
1077.075822567349,272763.15625
1077.096255681754,272746.90625
1077.116688596252,272760.75
1077.1371216108237,272731.9375
1077.157554725476,272778.875
1077.1779876402288,272760.5625
1077.1984206550696,272758.65625
1077.2188537699767,272720.5625
1077.2392866849914,272782.03125
1077.2597198000803,272750.46875
1077.2801528152486,272729.0
1077.3005857305106,272743.8125
1077.321018845847,271634.28125
1077.3414517612837,265390.09375
1077.3618847768084,255947.703125
1077.382317892414,246073.078125
1077.4027509080988,239190.1875
1077.4231838238777,236647.3125
1077.4436169397377,236046.96875
1077.4640499556845,236875.328125
1077.4844829717183,239709.4375
1077.50491598784,247106.015625
1077.5253490040486,257060.59375
1077.5457821203454,266250.9375
1077.566215036721,271900.78125
1077.5866480531913,272669.0
1077.60708116975,272697.25
1077.6275140863945,272615.90625
1077.6479472031133,272669.0625
1077.6683802199332,272637.9375
1077.6888131368323,272660.03125
1077.7092462538276,272647.3125
1077.7296792709094,272645.25
1077.7501121880778,272659.1875
1077.7705453053204,272640.4375
1077.7909783226642,272614.65625
1077.8114112400945,272594.53125
1077.831844357599,272624.625
1077.852277375212,272610.28125
1077.8727104928912,272641.71875
1077.893143410678,272581.96875
1077.9135764285456,272635.96875
1077.934009546494,272668.3125
1077.9544424645428,272628.9375
1077.9748754826796,272682.96875
1077.9953085008965,272608.0
1078.015741519201,272623.28125
1078.0361745375994,272577.71875
1078.0566075560855,272606.25
1078.077040574659,272590.09375
1078.0974736933276,272625.1875
1078.1179067120756,272574.1875
1078.1383396309177,272622.5
1078.158772749848,272606.71875
1078.179205768858,272569.03125
1078.1996386879691,272569.84375
1078.220071807169,272604.1875
1078.2405048264482,272594.96875
1078.260937945823,272558.625
1078.2813708652975,272586.875
1078.301803884846,272597.46875
1078.3222370044896,272569.75
1078.3426699242336,272567.125
1078.363102944044,272586.875
1078.3835360639569,272588.40625
1078.4039689839628,272587.78125
1078.424402004057,272590.8125
1078.444835124239,272596.5625
1078.4652680445142,272628.0625
1078.485701164871,272570.34375
1078.5061341853288,272560.8125
1078.526567205874,272611.46875
1078.5470002264992,272590.09375
1078.5674332472263,272558.84375
1078.587866268041,272602.4375
1078.6082992889496,272575.34375
1078.6287323099532,272605.03125
1078.6491653310368,272563.03125
1078.669598352215,272537.25
1078.7104643948478,272556.375
1078.7308974162952,272553.53125
1078.7513304378372,272617.46875
1078.7717635594672,272561.40625
